[2026-01-16 18:33:25] START Game: BeginningQuiz, LevelButtonNumber: 0, Level: 0
[2026-01-16 18:33:47] Game: BeginningQuiz, LevelButtonNumber: 0, Level: 0, QuestionNumber: 1, questionedBirdSong: 7_Buchfink_1, questionedBird: Buchfink, answerPossibilities: answerPossibility1: Buntspecht, answerPossibility2: Buchfink, answerPossibility3: Blaumeise, answerPossibility4: Singdrossel, givenAnswer: Buntspecht, wasAnswerCorrect: False, timeNeededForThisAnswer: 22,32
[2026-01-16 19:48:32] Game: BirdQuiz, LevelButtonNumber: 10, Level: 7, QuestionNumber: 6, questionedBirdSong: 2_Rotkehlchen_2, questionedBird: Rotkehlchen, answerPossibilities: answerPossibility1: Rotkehlchen, answerPossibility2: Eisvogel, answerPossibility3: Singdrossel, answerPossibility4: Buntspecht, givenAnswer: Eisvogel, wasAnswerCorrect: False, timeNeededForThisAnswer: 8,63
[2026-01-16 19:48:44] Game: BirdQuiz, LevelButtonNumber: 10, Level: 7, QuestionNumber: 7, questionedBirdSong: 6_Rauchschwalbe_1, questionedBird: Rauchschwalbe, answerPossibilities: answerPossibility1: Rotkehlchen, answerPossibility2: Buntspecht, answerPossibility3: Singdrossel, answerPossibility4: Rauchschwalbe, givenAnswer: Rauchschwalbe, wasAnswerCorrect: True, timeNeededForThisAnswer: 11,37
[2026-01-16 19:48:48] Game: BirdQuiz, LevelButtonNumber: 10, Level: 7, QuestionNumber: 8, questionedBirdSong: 8_Buntspecht_1, questionedBird: Buntspecht, answerPossibilities: answerPossibility1: Singdrossel, answerPossibility2: Rotkehlchen, answerPossibility3: Buntspecht, answerPossibility4: Blaumeise, givenAnswer: Buntspecht, wasAnswerCorrect: True, timeNeededForThisAnswer: 3,08
[2026-01-16 19:48:55] Game: BirdQuiz, LevelButtonNumber: 10, Level: 7, QuestionNumber: 9, questionedBirdSong: 3_Blaumeise_2, questionedBird: Blaumeise, answerPossibilities: answerPossibility1: Buntspecht, answerPossibility2: Amsel, answerPossibility3: Blaumeise, answerPossibility4: Rauchschwalbe, givenAnswer: Amsel, wasAnswerCorrect: False, timeNeededForThisAnswer: 5,66
[2026-01-16 19:48:56] END Game: BirdQuiz, LevelButtonNumber: 10, Level: 7, totalTimeNeeded: 56,55, amountOfQuestions: 9, correctAnswers: 6, incorrectAnswers: 3, successrate: 66,67, levelPassed: True
[2026-01-16 19:50:37] START Game: BirdChorOrder, LevelButtonNumber: 11, Level: 8
[2026-01-16 19:51:02] Game: BirdChorOrder, LevelButtonNumber: 11, Level: 8, QuestionNumber: 1, singingBird1: 3_Blaumeise_1, singingBird2: 8_Buntspecht_3, singingBird3: 6_Rauchschwalbe_1, singingBird4: 4_Haussperling_2, Bird1: Blaumeise wasCorrect: True, Bird2: Buntspecht wasCorrect: True, Bird3: Rauchschwalbe wasCorrect: True, Bird4: Spatz wasCorrect: True, timeNeededForTheQuestion: 25,30382
[2026-01-16 19:51:28] Game: BirdChorOrder, LevelButtonNumber: 11, Level: 8, QuestionNumber: 2, singingBird1: 2_Rotkehlchen_2, singingBird2: 9_Singdrossel_1, singingBird3: 5_Kohlmeise_3, singingBird4: 6_Rauchschwalbe_2, Bird1: Rotkehlchen wasCorrect: True, Bird2: Singdrossel wasCorrect: True, Bird3: Kohlmeise wasCorrect: True, Bird4: Rauchschwalbe wasCorrect: True, timeNeededForTheQuestion: 24,34541
[2026-01-16 19:51:59] Game: BirdChorOrder, LevelButtonNumber: 11, Level: 8, QuestionNumber: 3, singingBird1: 3_Blaumeise_2, singingBird2: 8_Buntspecht_3, singingBird3: 6_Rauchschwalbe_2, singingBird4: 5_Kohlmeise_1, Bird1: Rauchschwalbe wasCorrect: False, Bird2: Buntspecht wasCorrect: True, Bird3: Blaumeise wasCorrect: False, Bird4: Kohlmeise wasCorrect: True, timeNeededForTheQuestion: 30,1894
[2026-01-16 19:52:28] Game: BirdChorOrder, LevelButtonNumber: 11, Level: 8, QuestionNumber: 4, singingBird1: 3_Blaumeise_1, singingBird2: 10_Eisvogel_1, singingBird3: 4_Haussperling_2, singingBird4: 5_Kohlmeise_2, Bird1: Kohlmeise wasCorrect: False, Bird2: Blaumeise wasCorrect: False, Bird3: Eisvogel wasCorrect: False, Bird4: Spatz wasCorrect: False, timeNeededForTheQuestion: 27,82081
[2026-01-16 19:52:28] END Game: BirdChorOrder, LevelButtonNumber: 11, Level: 8, TimeNeededForTheLevel: 110,6777, AchievedPoints: 10, AchieveablePoints: 16, Successrate: 62,50, levelPassed: True
[2026-01-16 19:52:31] START Game: Memory, LevelButtonNumber: 12, Level: 8
[2026-01-16 19:52:36] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 1, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 0, currentTimeFromStopWatch: 4,71, timeSinceTheLastPairWasFound: 4,71
[2026-01-16 19:52:40] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 2, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 1, currentTimeFromStopWatch: 8,16, timeSinceTheLastPairWasFound: 8,16
[2026-01-16 19:52:43] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 3, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 2, currentTimeFromStopWatch: 11,47, timeSinceTheLastPairWasFound: 11,47
[2026-01-16 19:52:46] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 4, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 3, currentTimeFromStopWatch: 14,55, timeSinceTheLastPairWasFound: 14,55
[2026-01-16 19:52:48] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 5, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 4, currentTimeFromStopWatch: 16,42, timeSinceTheLastPairWasFound: 16,42
[2026-01-16 19:52:51] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 6, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 5, currentTimeFromStopWatch: 19,92, timeSinceTheLastPairWasFound: 19,92
[2026-01-16 19:52:53] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 7, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 6, currentTimeFromStopWatch: 21,39, timeSinceTheLastPairWasFound: 21,39
[2026-01-16 19:52:54] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 8, FoundPair: 1, Correct: True, movesSinceTheLastPairWasFound: 7, currentTimeFromStopWatch: 22,67, timeSinceTheLastPairWasFound: 22,67
[2026-01-16 19:52:56] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 9, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 0, currentTimeFromStopWatch: 24,23, timeSinceTheLastPairWasFound: 1,55
[2026-01-16 19:52:57] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 10, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 1, currentTimeFromStopWatch: 25,59, timeSinceTheLastPairWasFound: 2,92
[2026-01-16 19:52:59] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 11, FoundPair: 2, Correct: True, movesSinceTheLastPairWasFound: 2, currentTimeFromStopWatch: 27,22, timeSinceTheLastPairWasFound: 4,55
[2026-01-16 19:53:00] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 12, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 0, currentTimeFromStopWatch: 28,78, timeSinceTheLastPairWasFound: 1,56
[2026-01-16 19:53:03] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 13, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 1, currentTimeFromStopWatch: 31,85, timeSinceTheLastPairWasFound: 4,63
[2026-01-16 19:53:06] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 14, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 2, currentTimeFromStopWatch: 34,13, timeSinceTheLastPairWasFound: 6,92
[2026-01-16 19:53:10] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 15, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 3, currentTimeFromStopWatch: 38,77, timeSinceTheLastPairWasFound: 11,55
[2026-01-16 19:53:14] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 16, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 4, currentTimeFromStopWatch: 42,26, timeSinceTheLastPairWasFound: 15,04
[2026-01-16 19:53:18] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 17, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 5, currentTimeFromStopWatch: 47,01, timeSinceTheLastPairWasFound: 19,79
[2026-01-16 19:53:22] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 18, FoundPair: 3, Correct: True, movesSinceTheLastPairWasFound: 6, currentTimeFromStopWatch: 50,72, timeSinceTheLastPairWasFound: 23,50
[2026-01-16 19:53:23] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 19, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 0, currentTimeFromStopWatch: 52,02, timeSinceTheLastPairWasFound: 1,30
[2026-01-16 19:53:27] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 20, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 1, currentTimeFromStopWatch: 55,52, timeSinceTheLastPairWasFound: 4,81
[2026-01-16 19:53:29] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 21, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 2, currentTimeFromStopWatch: 57,08, timeSinceTheLastPairWasFound: 6,36
[2026-01-16 19:53:30] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 22, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 3, currentTimeFromStopWatch: 58,43, timeSinceTheLastPairWasFound: 7,72
[2026-01-16 19:53:31] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 23, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 4, currentTimeFromStopWatch: 59,87, timeSinceTheLastPairWasFound: 9,15
[2026-01-16 19:53:34] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 24, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 5, currentTimeFromStopWatch: 62,18, timeSinceTheLastPairWasFound: 11,47
[2026-01-16 19:53:35] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 25, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 6, currentTimeFromStopWatch: 63,95, timeSinceTheLastPairWasFound: 13,23
[2026-01-16 19:53:37] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 26, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 7, currentTimeFromStopWatch: 65,87, timeSinceTheLastPairWasFound: 15,16
[2026-01-16 19:53:39] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 27, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 8, currentTimeFromStopWatch: 67,94, timeSinceTheLastPairWasFound: 17,22
[2026-01-16 19:53:41] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 28, FoundPair: 4, Correct: True, movesSinceTheLastPairWasFound: 9, currentTimeFromStopWatch: 69,70, timeSinceTheLastPairWasFound: 18,98
[2026-01-16 19:53:43] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 29, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 0, currentTimeFromStopWatch: 71,65, timeSinceTheLastPairWasFound: 1,95
[2026-01-16 19:53:45] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 30, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 1, currentTimeFromStopWatch: 73,16, timeSinceTheLastPairWasFound: 3,46
[2026-01-16 19:53:46] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 31, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 2, currentTimeFromStopWatch: 74,86, timeSinceTheLastPairWasFound: 5,16
[2026-01-16 19:53:48] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 32, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 3, currentTimeFromStopWatch: 76,91, timeSinceTheLastPairWasFound: 7,21
[2026-01-16 19:53:50] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 33, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 4, currentTimeFromStopWatch: 78,95, timeSinceTheLastPairWasFound: 9,25
[2026-01-16 19:53:52] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 34, FoundPair: 5, Correct: True, movesSinceTheLastPairWasFound: 5, currentTimeFromStopWatch: 80,86, timeSinceTheLastPairWasFound: 11,16
[2026-01-16 19:53:57] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 35, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 0, currentTimeFromStopWatch: 85,85, timeSinceTheLastPairWasFound: 4,99
[2026-01-16 19:53:59] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 36, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 1, currentTimeFromStopWatch: 87,91, timeSinceTheLastPairWasFound: 7,05
[2026-01-16 19:54:01] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 37, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 2, currentTimeFromStopWatch: 89,45, timeSinceTheLastPairWasFound: 8,59
[2026-01-16 19:54:03] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 38, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 3, currentTimeFromStopWatch: 91,20, timeSinceTheLastPairWasFound: 10,35
[2026-01-16 19:54:04] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 39, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 4, currentTimeFromStopWatch: 92,80, timeSinceTheLastPairWasFound: 11,94
[2026-01-16 19:54:07] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 40, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 5, currentTimeFromStopWatch: 95,06, timeSinceTheLastPairWasFound: 14,20
[2026-01-16 19:54:08] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 41, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 6, currentTimeFromStopWatch: 96,70, timeSinceTheLastPairWasFound: 15,84
[2026-01-16 19:54:10] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 42, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 7, currentTimeFromStopWatch: 98,17, timeSinceTheLastPairWasFound: 17,31
[2026-01-16 19:54:11] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 43, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 8, currentTimeFromStopWatch: 99,98, timeSinceTheLastPairWasFound: 19,12
[2026-01-16 19:54:13] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 44, FoundPair: 6, Correct: True, movesSinceTheLastPairWasFound: 9, currentTimeFromStopWatch: 101,40, timeSinceTheLastPairWasFound: 20,54
[2026-01-16 19:54:14] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 45, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 0, currentTimeFromStopWatch: 102,81, timeSinceTheLastPairWasFound: 1,41
[2026-01-16 19:54:16] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 46, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 1, currentTimeFromStopWatch: 104,05, timeSinceTheLastPairWasFound: 2,65
[2026-01-16 19:54:17] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 47, FoundPair: 7, Correct: True, movesSinceTheLastPairWasFound: 2, currentTimeFromStopWatch: 105,62, timeSinceTheLastPairWasFound: 4,22
[2026-01-16 19:54:19] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 48, FoundPair: No pair, Correct: False, movesSinceTheLastPairWasFound: 0, currentTimeFromStopWatch: 107,88, timeSinceTheLastPairWasFound: 2,25
[2026-01-16 19:54:21] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 49, FoundPair: 8, Correct: True, movesSinceTheLastPairWasFound: 1, currentTimeFromStopWatch: 109,88, timeSinceTheLastPairWasFound: 4,25
[2026-01-16 19:54:23] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 50, FoundPair: 9, Correct: True, movesSinceTheLastPairWasFound: 0, currentTimeFromStopWatch: 111,30, timeSinceTheLastPairWasFound: 1,42
[2026-01-16 19:54:24] During Game: Memory, LevelButtonNumber: 12, Level: level8, Game Move: 51, FoundPair: 10, Correct: True, movesSinceTheLastPairWasFound: 0, currentTimeFromStopWatch: 112,98, timeSinceTheLastPairWasFound: 1,68
[2026-01-16 19:54:24] END Game: Memory, LevelButtonNumber: 12, Level: 8, CurrentMoveNumber: 51, TimeNeededForTheLevel: 112,98
[2026-01-16 19:54:27] START Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8
[2026-01-16 19:54:38] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 1, selectableBird1: Rotkehlchen, selectableBird2: Singdrossel, selectableBird3: Blaumeise, selectableBird4: Rauchschwalbe, selectableBird5: Buntspecht, questionedBird: Buntspecht, givenAnswer: Buntspecht, wasAnswerCorrect: True, timeNeededForTheQuestion: 11,01
[2026-01-16 19:54:47] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 2, selectableBird1: Eisvogel, selectableBird2: Spatz, selectableBird3: Buchfink, selectableBird4: Buntspecht, selectableBird5: Rotkehlchen, questionedBird: Rotkehlchen, givenAnswer: Rotkehlchen, wasAnswerCorrect: True, timeNeededForTheQuestion: 7,17
[2026-01-16 19:54:51] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 3, selectableBird1: Kohlmeise, selectableBird2: Rauchschwalbe, selectableBird3: Blaumeise, selectableBird4: Buntspecht, selectableBird5: Spatz, questionedBird: Spatz, givenAnswer: Kohlmeise, wasAnswerCorrect: False, timeNeededForTheQuestion: 3,79
[2026-01-16 19:55:06] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 4, selectableBird1: Kohlmeise, selectableBird2: Singdrossel, selectableBird3: Blaumeise, selectableBird4: Rauchschwalbe, selectableBird5: Buchfink, questionedBird: Buchfink, givenAnswer: Buchfink, wasAnswerCorrect: True, timeNeededForTheQuestion: 13,90
[2026-01-16 19:55:20] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 5, selectableBird1: Singdrossel, selectableBird2: Spatz, selectableBird3: Blaumeise, selectableBird4: Buchfink, selectableBird5: Rauchschwalbe, questionedBird: Rauchschwalbe, givenAnswer: Spatz, wasAnswerCorrect: False, timeNeededForTheQuestion: 13,10
[2026-01-16 19:55:28] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 6, selectableBird1: Rotkehlchen, selectableBird2: Rauchschwalbe, selectableBird3: Singdrossel, selectableBird4: Buntspecht, selectableBird5: Eisvogel, questionedBird: Eisvogel, givenAnswer: Rotkehlchen, wasAnswerCorrect: False, timeNeededForTheQuestion: 7,15
[2026-01-16 19:55:38] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 7, selectableBird1: Buntspecht, selectableBird2: Eisvogel, selectableBird3: Singdrossel, selectableBird4: Rauchschwalbe, selectableBird5: Blaumeise, questionedBird: Blaumeise, givenAnswer: Rauchschwalbe, wasAnswerCorrect: False, timeNeededForTheQuestion: 8,09
[2026-01-16 19:55:44] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 8, selectableBird1: Blaumeise, selectableBird2: Eisvogel, selectableBird3: Singdrossel, selectableBird4: Rotkehlchen, selectableBird5: Kohlmeise, questionedBird: Kohlmeise, givenAnswer: Singdrossel, wasAnswerCorrect: False, timeNeededForTheQuestion: 4,99
[2026-01-16 19:55:50] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 9, selectableBird1: Buntspecht, selectableBird2: Kohlmeise, selectableBird3: Rotkehlchen, selectableBird4: Blaumeise, selectableBird5: Singdrossel, questionedBird: Singdrossel, givenAnswer: Field with no Bird was clicked, wasAnswerCorrect: False, timeNeededForTheQuestion: 5,24
[2026-01-16 19:55:51] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 10, selectableBird1: Eisvogel, selectableBird2: Singdrossel, selectableBird3: Rotkehlchen, selectableBird4: Spatz, selectableBird5: Amsel, questionedBird: Amsel, givenAnswer: Rotkehlchen, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,09
[2026-01-16 19:55:52] END Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, TimeNeededForTheLevel: 84,60, amountOfQuestions: 10, richtigeAnswersCounter: 3, falseAnswersCounter: 7, successrate: 30,00, levelPassed: False
[2026-01-16 19:56:32] START Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8
[2026-01-16 19:56:43] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 1, selectableBird1: Rotkehlchen, selectableBird2: Buntspecht, selectableBird3: Kohlmeise, selectableBird4: Blaumeise, selectableBird5: Eisvogel, questionedBird: Eisvogel, givenAnswer: Rotkehlchen, wasAnswerCorrect: False, timeNeededForTheQuestion: 10,72
[2026-01-16 19:56:44] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 2, selectableBird1: Rotkehlchen, selectableBird2: Eisvogel, selectableBird3: Singdrossel, selectableBird4: Buntspecht, selectableBird5: Kohlmeise, questionedBird: Kohlmeise, givenAnswer: Kohlmeise, wasAnswerCorrect: True, timeNeededForTheQuestion: 0,31
[2026-01-16 19:56:46] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 3, selectableBird1: Spatz, selectableBird2: Singdrossel, selectableBird3: Buchfink, selectableBird4: Rauchschwalbe, selectableBird5: Blaumeise, questionedBird: Blaumeise, givenAnswer: Buchfink, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,77
[2026-01-16 19:56:47] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 4, selectableBird1: Blaumeise, selectableBird2: Amsel, selectableBird3: Kohlmeise, selectableBird4: Buntspecht, selectableBird5: Singdrossel, questionedBird: Singdrossel, givenAnswer: Kohlmeise, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,48
[2026-01-16 19:56:49] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 5, selectableBird1: Blaumeise, selectableBird2: Rotkehlchen, selectableBird3: Amsel, selectableBird4: Spatz, selectableBird5: Rauchschwalbe, questionedBird: Rauchschwalbe, givenAnswer: Amsel, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,44
[2026-01-16 19:56:51] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 6, selectableBird1: Spatz, selectableBird2: Blaumeise, selectableBird3: Amsel, selectableBird4: Kohlmeise, selectableBird5: Buchfink, questionedBird: Buchfink, givenAnswer: Blaumeise, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,73
[2026-01-16 19:56:52] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 7, selectableBird1: Singdrossel, selectableBird2: Eisvogel, selectableBird3: Rauchschwalbe, selectableBird4: Kohlmeise, selectableBird5: Rotkehlchen, questionedBird: Rotkehlchen, givenAnswer: Singdrossel, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,21
[2026-01-16 19:56:53] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 8, selectableBird1: Blaumeise, selectableBird2: Buntspecht, selectableBird3: Buchfink, selectableBird4: Singdrossel, selectableBird5: Spatz, questionedBird: Spatz, givenAnswer: Buntspecht, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,73
[2026-01-16 19:56:55] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 9, selectableBird1: Eisvogel, selectableBird2: Spatz, selectableBird3: Rauchschwalbe, selectableBird4: Singdrossel, selectableBird5: Amsel, questionedBird: Amsel, givenAnswer: Rauchschwalbe, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,30
[2026-01-16 19:56:57] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 10, selectableBird1: Buchfink, selectableBird2: Spatz, selectableBird3: Amsel, selectableBird4: Kohlmeise, selectableBird5: Buntspecht, questionedBird: Buntspecht, givenAnswer: Spatz, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,74
[2026-01-16 19:56:58] END Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, TimeNeededForTheLevel: 25,50, amountOfQuestions: 10, richtigeAnswersCounter: 1, falseAnswersCounter: 9, successrate: 10,00, levelPassed: False
[2026-01-16 19:56:59] START Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8
[2026-01-16 19:57:03] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 1, selectableBird1: Rauchschwalbe, selectableBird2: Blaumeise, selectableBird3: Singdrossel, selectableBird4: Rotkehlchen, selectableBird5: Amsel, questionedBird: Amsel, givenAnswer: Amsel, wasAnswerCorrect: True, timeNeededForTheQuestion: 3,57
[2026-01-16 19:57:16] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 2, selectableBird1: Amsel, selectableBird2: Eisvogel, selectableBird3: Buchfink, selectableBird4: Blaumeise, selectableBird5: Spatz, questionedBird: Spatz, givenAnswer: Buchfink, wasAnswerCorrect: False, timeNeededForTheQuestion: 12,12
[2026-01-16 19:57:19] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 3, selectableBird1: Buntspecht, selectableBird2: Spatz, selectableBird3: Singdrossel, selectableBird4: Amsel, selectableBird5: Kohlmeise, questionedBird: Kohlmeise, givenAnswer: Singdrossel, wasAnswerCorrect: False, timeNeededForTheQuestion: 1,73
[2026-01-16 19:57:20] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 4, selectableBird1: Rotkehlchen, selectableBird2: Kohlmeise, selectableBird3: Spatz, selectableBird4: Eisvogel, selectableBird5: Buchfink, questionedBird: Buchfink, givenAnswer: Field with no Bird was clicked, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,29
[2026-01-16 19:57:22] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 5, selectableBird1: Spatz, selectableBird2: Buchfink, selectableBird3: Rotkehlchen, selectableBird4: Rauchschwalbe, selectableBird5: Eisvogel, questionedBird: Eisvogel, givenAnswer: Rotkehlchen, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,36
[2026-01-16 19:57:23] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 6, selectableBird1: Buchfink, selectableBird2: Eisvogel, selectableBird3: Amsel, selectableBird4: Kohlmeise, selectableBird5: Rotkehlchen, questionedBird: Rotkehlchen, givenAnswer: Eisvogel, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,89
